0.2.2.0.0.0;0.2.2.0.0.0.0;164700 / 164700;0
0.2.2.0.0.0.0.4.3;0.2.2.0.0.0.0.4.3.1;-300 / 300;1
0.2.2.0.0.0.0.4.3;0.2.2.0.0.0.0.4.3.2;-300 / 300;1
0.2.2.0.0.0.0.4.3;0.2.2.0.0.0.0.4.3.3;-300 / 300;1
0.2.2.0.0.0.0.4.3;0.2.2.0.0.0.0.4.3.4;-300 / 300;1
0.2.2.0.0.0.0.4.3;0.2.2.0.0.0.0.4.3.5;-300 / 300;1
0.2.2.0.0.0.0.4.4;0.2.2.0.0.0.0.4.4.0;-400 / 400;1
0.2.2.0.0.0.0.4.4;0.2.2.0.0.0.0.4.4.1;-300 / 300;1
0.2.2.0.0.0.0.4.4;0.2.2.0.0.0.0.4.4.2;-300 / 300;1
0.2.2.0.0.0.0.4.4;0.2.2.0.0.0.0.4.4.3;-300 / 300;1
0.2.2.0.0.0.0.4.4;0.2.2.0.0.0.0.4.4.4;-300 / 300;1
0.2.2.0.0.0.0.4.4;0.2.2.0.0.0.0.4.4.5;-300 / 300;1
0.2.2.0.0.0.0.4.5;0.2.2.0.0.0.0.4.5.0;-400 / 400;1
0.2.2.0.0.0.0.4.5;0.2.2.0.0.0.0.4.5.1;-300 / 300;1
0.2.2.0.0.0.0.4.5;0.2.2.0.0.0.0.4.5.2;-300 / 300;1
0.2.2.0.0.0.0.4.5;0.2.2.0.0.0.0.4.5.3;-300 / 300;1
0.2.2.0.0.0.0.4.5;0.2.2.0.0.0.0.4.5.4;-300 / 300;1
0.2.2.0.0.0.0.4.5;0.2.2.0.0.0.0.4.5.5;-300 / 300;1
0.2.2.0.0.0.0.4.6;0.2.2.0.0.0.0.4.6.0;-400 / 400;1
0.2.2.0.0.0.0.4.6;0.2.2.0.0.0.0.4.6.1;-300 / 300;1
0.2.2.0.0.0.0.4.6;0.2.2.0.0.0.0.4.6.2;-300 / 300;1
0.2.2.0.0.0.0.4.6;0.2.2.0.0.0.0.4.6.3;-300 / 300;1
0.2.2.0.0.0.0.4.6;0.2.2.0.0.0.0.4.6.4;-300 / 300;1
0.2.2.0.0.0.0.4.6;0.2.2.0.0.0.0.4.6.5;-300 / 300;1
0.2.2.0.0.0.0.4.7;0.2.2.0.0.0.0.4.7.0;-400 / 400;1
0.2.2.0.0.0.0.4.7;0.2.2.0.0.0.0.4.7.1;-300 / 300;1
0.2.2.0.0.0.0.4.7;0.2.2.0.0.0.0.4.7.2;-300 / 300;1
0.2.2.0.0.0.0.4.7;0.2.2.0.0.0.0.4.7.3;-300 / 300;1
0.2.2.0.0.0.0.4.7;0.2.2.0.0.0.0.4.7.4;-300 / 300;1
0.2.2.0.0.0.0.4.7;0.2.2.0.0.0.0.4.7.5;-300 / 300;1
0.2.2.0.0.0.0.5.0;0.2.2.0.0.0.0.5.0.0;-400 / 400;1
0.2.2.0.0.0.0.5.0;0.2.2.0.0.0.0.5.0.1;-400 / 400;1
0.2.2.0.0.0.0.5.0;0.2.2.0.0.0.0.5.0.2;-400 / 400;1
0.2.2.0.0.0.0.5.0;0.2.2.0.0.0.0.5.0.3;-400 / 400;1
0.2.2.0.0.0.0.5.0;0.2.2.0.0.0.0.5.0.4;-400 / 400;1
0.2.2.0.0.0.0.5.0;0.2.2.0.0.0.0.5.0.5;-300 / 300;1
0.2.2.0.0.0.0.5.1;0.2.2.0.0.0.0.5.1.0;-400 / 400;1
0.2.2.0.0.0.0.5.1;0.2.2.0.0.0.0.5.1.1;-400 / 400;1
0.2.2.0.0.0.0.5.1;0.2.2.0.0.0.0.5.1.2;-400 / 400;1
0.2.2.0.0.0.0.5.1;0.2.2.0.0.0.0.5.1.3;-400 / 400;1
0.2.2.0.0.0.0.5.1;0.2.2.0.0.0.0.5.1.4;-400 / 400;1
0.2.2.0.0.0.0.5.1;0.2.2.0.0.0.0.5.1.5;-300 / 300;1
0.2.2.0.0.0.0.5.2;0.2.2.0.0.0.0.5.2.0;-400 / 400;1
0.2.2.0.0.0.0.5.2;0.2.2.0.0.0.0.5.2.1;-400 / 400;1
0.2.2.0.0.0.0.5.2;0.2.2.0.0.0.0.5.2.2;-400 / 400;1
0.2.2.0.0.0.0.5.2;0.2.2.0.0.0.0.5.2.3;-400 / 400;1
0.2.2.0.0.0.0.5.2;0.2.2.0.0.0.0.5.2.4;-400 / 400;1
0.2.2.0.0.0.0.5.2;0.2.2.0.0.0.0.5.2.5;-300 / 300;1
0.2.2.0.0.0.0.5.3;0.2.2.0.0.0.0.5.3.0;-400 / 400;1
0.2.2.0.0.0.0.5.3;0.2.2.0.0.0.0.5.3.1;-400 / 400;1
0.2.2.0.0.0.0.5.3;0.2.2.0.0.0.0.5.3.2;-400 / 400;1
0.2.2.0.0.0.0.5.3;0.2.2.0.0.0.0.5.3.3;-400 / 400;1
0.2.2.0.0.0.0.5.3;0.2.2.0.0.0.0.5.3.4;-400 / 400;1
0.2.2.0.0.0.0.5.3;0.2.2.0.0.0.0.5.3.5;-300 / 300;1
0.2.2.0.0.0.0.5.4;0.2.2.0.0.0.0.5.4.0;-400 / 400;1
0.2.2.0.0.0.0.5.4;0.2.2.0.0.0.0.5.4.1;-400 / 400;1
0.2.2.0.0.0.0.5.4;0.2.2.0.0.0.0.5.4.2;-400 / 400;1
0.2.2.0.0.0.0.5.4;0.2.2.0.0.0.0.5.4.3;-400 / 400;1
0.2.2.0.0.0.0.5.4;0.2.2.0.0.0.0.5.4.4;-400 / 400;1
0.2.2.0.0.0.0.5.4;0.2.2.0.0.0.0.5.4.5;-300 / 300;1
0.2.2.0.0.0.0.5.5;0.2.2.0.0.0.0.5.5.0;-400 / 400;1
0.2.2.0.0.0.0.5.5;0.2.2.0.0.0.0.5.5.1;-400 / 400;1
0.2.2.0.0.0.0.5.5;0.2.2.0.0.0.0.5.5.2;-400 / 400;1
0.2.2.0.0.0.0.5.5;0.2.2.0.0.0.0.5.5.3;-400 / 400;1
0.2.2.0.0.0.0.5.5;0.2.2.0.0.0.0.5.5.4;-300 / 300;1
0.2.2.0.0.0.0.5.5;0.2.2.0.0.0.0.5.5.5;-300 / 300;1
0.2.2.0.0.0.0.5.6;0.2.2.0.0.0.0.5.6.0;-400 / 400;1
0.2.2.0.0.0.0.5.6;0.2.2.0.0.0.0.5.6.1;-400 / 400;1
0.2.2.0.0.0.0.5.6;0.2.2.0.0.0.0.5.6.2;-400 / 400;1
0.2.2.0.0.0.0.5.6;0.2.2.0.0.0.0.5.6.3;-400 / 400;1
0.2.2.0.0.0.0.5.6;0.2.2.0.0.0.0.5.6.4;-300 / 300;1
0.2.2.0.0.0.0.5.6;0.2.2.0.0.0.0.5.6.5;-300 / 300;1
0.2.2.0.0.0.0.5.7;0.2.2.0.0.0.0.5.7.0;-400 / 400;1
0.2.2.0.0.0.0.5.7;0.2.2.0.0.0.0.5.7.1;-400 / 400;1
0.2.2.0.0.0.0.5.7;0.2.2.0.0.0.0.5.7.2;-400 / 400;1
0.2.2.0.0.0.0.5.7;0.2.2.0.0.0.0.5.7.3;-400 / 400;1
0.2.2.0.0.0.0.5.7;0.2.2.0.0.0.0.5.7.4;-300 / 300;1
0.2.2.0.0.0.0.5.7;0.2.2.0.0.0.0.5.7.5;-300 / 300;1
0.2.2.0.0.0.0.6.0;0.2.2.0.0.0.0.6.0.0;-500 / 500;1
0.2.2.0.0.0.0.6.0;0.2.2.0.0.0.0.6.0.1;-400 / 400;1
0.2.2.0.0.0.0.6.0;0.2.2.0.0.0.0.6.0.2;-400 / 400;1
0.2.2.0.0.0.0.6.0;0.2.2.0.0.0.0.6.0.3;-400 / 400;1
0.2.2.0.0.0.0.6.0;0.2.2.0.0.0.0.6.0.4;-400 / 400;1
0.2.2.0.0.0.0.6.1;0.2.2.0.0.0.0.6.1.0;-500 / 500;1
0.2.2.0.0.0.0.6.1;0.2.2.0.0.0.0.6.1.1;-400 / 400;1
0.2.2.0.0.0.0.6.1;0.2.2.0.0.0.0.6.1.2;-400 / 400;1
0.2.2.0.0.0.0.6.1;0.2.2.0.0.0.0.6.1.3;-400 / 400;1
0.2.2.0.0.0.0.6.1;0.2.2.0.0.0.0.6.1.4;-400 / 400;1
0.2.2.0.0.0.0.6.2;0.2.2.0.0.0.0.6.2.0;-500 / 500;1
0.2.2.0.0.0.0.6.2;0.2.2.0.0.0.0.6.2.1;-400 / 400;1
0.2.2.0.0.0.0.6.2;0.2.2.0.0.0.0.6.2.2;-400 / 400;1
0.2.2.0.0.0.0.6.2;0.2.2.0.0.0.0.6.2.3;-400 / 400;1
0.2.2.0.0.0.0.6.2;0.2.2.0.0.0.0.6.2.4;-400 / 400;1
0.2.2.0.0.0.0.6.3;0.2.2.0.0.0.0.6.3.0;-400 / 400;1
0.2.2.0.0.0.0.6.3;0.2.2.0.0.0.0.6.3.1;-400 / 400;1
0.2.2.0.0.0.0.6.3;0.2.2.0.0.0.0.6.3.2;-400 / 400;1
0.2.2.0.0.0.0.6.3;0.2.2.0.0.0.0.6.3.3;-400 / 400;1
0.2.2.0.0.0.0.6.3;0.2.2.0.0.0.0.6.3.4;-400 / 400;1
0.2.2.0.0.0.0.6.4;0.2.2.0.0.0.0.6.4.0;-400 / 400;1
0.2.2.0.0.0.0.6.4;0.2.2.0.0.0.0.6.4.1;-400 / 400;1
0.2.2.0.0.0.0.6.4;0.2.2.0.0.0.0.6.4.2;-400 / 400;1
0.2.2.0.0.0.0.6.4;0.2.2.0.0.0.0.6.4.3;-400 / 400;1
0.2.2.0.0.0.0.6.4;0.2.2.0.0.0.0.6.4.4;-400 / 400;1
0.2.2.0.0.0.0.6.5;0.2.2.0.0.0.0.6.5.0;-400 / 400;1
0.2.2.0.0.0.0.6.5;0.2.2.0.0.0.0.6.5.1;-400 / 400;1
0.2.2.0.0.0.0.6.5;0.2.2.0.0.0.0.6.5.2;-400 / 400;1
0.2.2.0.0.0.0.6.5;0.2.2.0.0.0.0.6.5.3;-400 / 400;1
0.2.2.0.0.0.0.6.5;0.2.2.0.0.0.0.6.5.4;-400 / 400;1
0.2.2.0.0.0.0.6.6;0.2.2.0.0.0.0.6.6.0;-400 / 400;1
0.2.2.0.0.0.0.6.6;0.2.2.0.0.0.0.6.6.1;-400 / 400;1
0.2.2.0.0.0.0.6.6;0.2.2.0.0.0.0.6.6.2;-400 / 400;1
0.2.2.0.0.0.0.6.6;0.2.2.0.0.0.0.6.6.3;-400 / 400;1
0.2.2.0.0.0.0.6.6;0.2.2.0.0.0.0.6.6.4;-400 / 400;1
0.2.2.0.0.0.0.6.7;0.2.2.0.0.0.0.6.7.0;-400 / 400;1
0.2.2.0.0.0.0.6.7;0.2.2.0.0.0.0.6.7.1;-400 / 400;1
0.2.2.0.0.0.0.6.7;0.2.2.0.0.0.0.6.7.2;-400 / 400;1
0.2.2.0.0.0.0.6.7;0.2.2.0.0.0.0.6.7.3;-400 / 400;1
0.2.2.0.0.0.0.6.7;0.2.2.0.0.0.0.6.7.4;-400 / 400;1
0.2.2.0.0.0.0.7.0;0.2.2.0.0.0.0.7.0.0;-400 / 400;1
0.2.2.0.0.0.0.7.0;0.2.2.0.0.0.0.7.0.1;-400 / 400;1
0.2.2.0.0.0.0.7.0;0.2.2.0.0.0.0.7.0.2;-300 / 300;1
0.2.2.0.0.0.0.7.0;0.2.2.0.0.0.0.7.0.3;-300 / 300;1
0.2.2.0.0.0.0.7.0;0.2.2.0.0.0.0.7.0.4;-300 / 300;1
0.2.2.0.0.0.0.7.1;0.2.2.0.0.0.0.7.1.0;-400 / 400;1
0.2.2.0.0.0.0.7.1;0.2.2.0.0.0.0.7.1.1;-400 / 400;1
0.2.2.0.0.0.0.7.1;0.2.2.0.0.0.0.7.1.2;-300 / 300;1
0.2.2.0.0.0.0.7.1;0.2.2.0.0.0.0.7.1.3;-300 / 300;1
0.2.2.0.0.0.0.7.1;0.2.2.0.0.0.0.7.1.4;-300 / 300;1
0.2.2.0.0.0.0.7.2;0.2.2.0.0.0.0.7.2.0;-400 / 400;1
0.2.2.0.0.0.0.7.2;0.2.2.0.0.0.0.7.2.1;-300 / 300;1
0.2.2.0.0.0.0.7.2;0.2.2.0.0.0.0.7.2.2;-300 / 300;1
0.2.2.0.0.0.0.7.2;0.2.2.0.0.0.0.7.2.3;-300 / 300;1
0.2.2.0.0.0.0.7.2;0.2.2.0.0.0.0.7.2.4;-300 / 300;1
0.2.2.0.0.0.0.7.3;0.2.2.0.0.0.0.7.3.0;-400 / 400;1
0.2.2.0.0.0.0.7.3;0.2.2.0.0.0.0.7.3.1;-300 / 300;1
0.2.2.0.0.0.0.7.3;0.2.2.0.0.0.0.7.3.2;-300 / 300;1
0.2.2.0.0.0.0.7.3;0.2.2.0.0.0.0.7.3.3;-300 / 300;1
0.2.2.0.0.0.0.7.3;0.2.2.0.0.0.0.7.3.4;-300 / 300;1
0.2.2.0.0.0.0.7.4;0.2.2.0.0.0.0.7.4.0;-400 / 400;1
0.2.2.0.0.0.0.7.4;0.2.2.0.0.0.0.7.4.1;-300 / 300;1
0.2.2.0.0.0.0.7.4;0.2.2.0.0.0.0.7.4.2;-300 / 300;1
0.2.2.0.0.0.0.7.4;0.2.2.0.0.0.0.7.4.3;-300 / 300;1
0.2.2.0.0.0.0.7.4;0.2.2.0.0.0.0.7.4.4;-300 / 300;1
0.2.2.0.0.0.0.7.5;0.2.2.0.0.0.0.7.5.0;-400 / 400;1
0.2.2.0.0.0.0.7.5;0.2.2.0.0.0.0.7.5.1;-300 / 300;1
0.2.2.0.0.0.0.7.5;0.2.2.0.0.0.0.7.5.2;-300 / 300;1
0.2.2.0.0.0.0.7.5;0.2.2.0.0.0.0.7.5.3;-300 / 300;1
0.2.2.0.0.0.0.7.5;0.2.2.0.0.0.0.7.5.4;-300 / 300;1
0.2.2.0.0.0.0.7.6;0.2.2.0.0.0.0.7.6.0;-400 / 400;1
0.2.2.0.0.0.0.7.6;0.2.2.0.0.0.0.7.6.1;-300 / 300;1
0.2.2.0.0.0.0.7.6;0.2.2.0.0.0.0.7.6.2;-300 / 300;1
0.2.2.0.0.0.0.7.6;0.2.2.0.0.0.0.7.6.3;-300 / 300;1
0.2.2.0.0.0.0.7.6;0.2.2.0.0.0.0.7.6.4;-300 / 300;1
0.2.2.0.0.0.0.7.7;0.2.2.0.0.0.0.7.7.0;-400 / 400;1
0.2.2.0.0.0.0.7.7;0.2.2.0.0.0.0.7.7.1;-300 / 300;1
0.2.2.0.0.0.0.7.7;0.2.2.0.0.0.0.7.7.2;-300 / 300;1
0.2.2.0.0.0.0.7.7;0.2.2.0.0.0.0.7.7.3;-300 / 300;1
0.2.2.0.0.0.0.7.7;0.2.2.0.0.0.0.7.7.4;-300 / 300;1
0.2.2.0.0.0.0.8.0;0.2.2.0.0.0.0.8.0.0;-400 / 400;1
0.2.2.0.0.0.0.8.0;0.2.2.0.0.0.0.8.0.1;-400 / 400;1
0.2.2.0.0.0.0.8.0;0.2.2.0.0.0.0.8.0.2;-300 / 300;1
0.2.2.0.0.0.0.8.0;0.2.2.0.0.0.0.8.0.3;-300 / 300;1
0.2.2.0.0.0.0.8.0;0.2.2.0.0.0.0.8.0.4;-300 / 300;1
0.2.2.0.0.0.0.8.0;0.2.2.0.0.0.0.8.0.5;-300 / 300;1
0.2.2.0.0.0.0.8.1;0.2.2.0.0.0.0.8.1.0;-400 / 400;1
0.2.2.0.0.0.0.8.1;0.2.2.0.0.0.0.8.1.1;-400 / 400;1
0.2.2.0.0.0.0.8.1;0.2.2.0.0.0.0.8.1.2;-300 / 300;1
0.2.2.0.0.0.0.8.1;0.2.2.0.0.0.0.8.1.3;-300 / 300;1
0.2.2.0.0.0.0.8.1;0.2.2.0.0.0.0.8.1.4;-300 / 300;1
0.2.2.0.0.0.0.8.1;0.2.2.0.0.0.0.8.1.5;-300 / 300;1
0.2.2.0.0.0.0.8.2;0.2.2.0.0.0.0.8.2.0;-400 / 400;1
0.2.2.0.0.0.0.8.2;0.2.2.0.0.0.0.8.2.1;-400 / 400;1
0.2.2.0.0.0.0.8.2;0.2.2.0.0.0.0.8.2.2;-300 / 300;1
0.2.2.0.0.0.0.8.2;0.2.2.0.0.0.0.8.2.3;-300 / 300;1
0.2.2.0.0.0.0.8.2;0.2.2.0.0.0.0.8.2.4;-300 / 300;1
0.2.2.0.0.0.0.8.2;0.2.2.0.0.0.0.8.2.5;-300 / 300;1
0.2.2.0.0.0.0.8.3;0.2.2.0.0.0.0.8.3.0;-400 / 400;1
0.2.2.0.0.0.0.8.3;0.2.2.0.0.0.0.8.3.1;-300 / 300;1
0.2.2.0.0.0.0.8.3;0.2.2.0.0.0.0.8.3.2;-300 / 300;1
0.2.2.0.0.0.0.8.3;0.2.2.0.0.0.0.8.3.3;-300 / 300;1
0.2.2.0.0.0.0.8.3;0.2.2.0.0.0.0.8.3.4;-300 / 300;1
0.2.2.0.0.0.0.8.3;0.2.2.0.0.0.0.8.3.5;-300 / 300;1
0.2.2.0.0.0.0.8.4;0.2.2.0.0.0.0.8.4.0;-400 / 400;1
0.2.2.0.0.0.0.8.4;0.2.2.0.0.0.0.8.4.1;-300 / 300;1
0.2.2.0.0.0.0.8.4;0.2.2.0.0.0.0.8.4.2;-300 / 300;1
0.2.2.0.0.0.0.8.4;0.2.2.0.0.0.0.8.4.3;-300 / 300;1
0.2.2.0.0.0.0.8.4;0.2.2.0.0.0.0.8.4.4;-300 / 300;1
0.2.2.0.0.0.0.8.4;0.2.2.0.0.0.0.8.4.5;-300 / 300;1
0.2.2.0.0.0.0.8.5;0.2.2.0.0.0.0.8.5.0;-400 / 400;1
0.2.2.0.0.0.0.8.5;0.2.2.0.0.0.0.8.5.1;-300 / 300;1
0.2.2.0.0.0.0.8.5;0.2.2.0.0.0.0.8.5.2;-300 / 300;1
0.2.2.0.0.0.0.8.5;0.2.2.0.0.0.0.8.5.3;-300 / 300;1
0.2.2.0.0.0.0.8.5;0.2.2.0.0.0.0.8.5.4;-300 / 300;1
0.2.2.0.0.0.0.8.5;0.2.2.0.0.0.0.8.5.5;-300 / 300;1
0.2.2.0.0.0.0.8.6;0.2.2.0.0.0.0.8.6.0;-400 / 400;1
0.2.2.0.0.0.0.8.6;0.2.2.0.0.0.0.8.6.1;-300 / 300;1
0.2.2.0.0.0.0.8.6;0.2.2.0.0.0.0.8.6.2;-300 / 300;1
0.2.2.0.0.0.0.8.6;0.2.2.0.0.0.0.8.6.3;-300 / 300;1
0.2.2.0.0.0.0.8.6;0.2.2.0.0.0.0.8.6.4;-300 / 300;1
0.2.2.0.0.0.0.8.6;0.2.2.0.0.0.0.8.6.5;-300 / 300;1
0.2.2.0.0.0.0.8.7;0.2.2.0.0.0.0.8.7.0;-400 / 400;1
0.2.2.0.0.0.0.8.7;0.2.2.0.0.0.0.8.7.1;-300 / 300;1
0.2.2.0.0.0.0.8.7;0.2.2.0.0.0.0.8.7.2;-300 / 300;1
0.2.2.0.0.0.0.8.7;0.2.2.0.0.0.0.8.7.3;-300 / 300;1
0.2.2.0.0.0.0.8.7;0.2.2.0.0.0.0.8.7.4;-300 / 300;1
0.2.2.0.0.0.0.8.7;0.2.2.0.0.0.0.8.7.5;-300 / 300;1
0.2.2.0.0.0.0.9.0;0.2.2.0.0.0.0.9.0.0;-400 / 400;1
0.2.2.0.0.0.0.9.0;0.2.2.0.0.0.0.9.0.1;-400 / 400;1
0.2.2.0.0.0.0.9.0;0.2.2.0.0.0.0.9.0.2;-400 / 400;1
0.2.2.0.0.0.0.9.0;0.2.2.0.0.0.0.9.0.3;-300 / 300;1
0.2.2.0.0.0.0.9.0;0.2.2.0.0.0.0.9.0.4;-300 / 300;1
0.2.2.0.0.0.0.9.0;0.2.2.0.0.0.0.9.0.5;-300 / 300;1
0.2.2.0.0.0.0.9.1;0.2.2.0.0.0.0.9.1.0;-400 / 400;1
0.2.2.0.0.0.0.9.1;0.2.2.0.0.0.0.9.1.1;-400 / 400;1
0.2.2.0.0.0.0.9.1;0.2.2.0.0.0.0.9.1.2;-400 / 400;1
0.2.2.0.0.0.0.9.1;0.2.2.0.0.0.0.9.1.3;-300 / 300;1
0.2.2.0.0.0.0.9.1;0.2.2.0.0.0.0.9.1.4;-300 / 300;1
0.2.2.0.0.0.0.9.1;0.2.2.0.0.0.0.9.1.5;-300 / 300;1
0.2.2.0.0.0.0.9.2;0.2.2.0.0.0.0.9.2.0;-400 / 400;1
0.2.2.0.0.0.0.9.2;0.2.2.0.0.0.0.9.2.1;-400 / 400;1
0.2.2.0.0.0.0.9.2;0.2.2.0.0.0.0.9.2.2;-400 / 400;1
0.2.2.0.0.0.0.9.2;0.2.2.0.0.0.0.9.2.3;-300 / 300;1
0.2.2.0.0.0.0.9.2;0.2.2.0.0.0.0.9.2.4;-300 / 300;1
0.2.2.0.0.0.0.9.2;0.2.2.0.0.0.0.9.2.5;-300 / 300;1
0.2.2.0.0.0.0.9.3;0.2.2.0.0.0.0.9.3.0;-400 / 400;1
0.2.2.0.0.0.0.9.3;0.2.2.0.0.0.0.9.3.1;-400 / 400;1
0.2.2.0.0.0.0.9.3;0.2.2.0.0.0.0.9.3.2;-400 / 400;1
0.2.2.0.0.0.0.9.3;0.2.2.0.0.0.0.9.3.3;-300 / 300;1
0.2.2.0.0.0.0.9.3;0.2.2.0.0.0.0.9.3.4;-300 / 300;1
0.2.2.0.0.0.0.9.3;0.2.2.0.0.0.0.9.3.5;-300 / 300;1
0.2.2.0.0.0.0.9.4;0.2.2.0.0.0.0.9.4.0;-400 / 400;1
0.2.2.0.0.0.0.9.4;0.2.2.0.0.0.0.9.4.1;-400 / 400;1
0.2.2.0.0.0.0.9.4;0.2.2.0.0.0.0.9.4.2;-400 / 400;1
0.2.2.0.0.0.0.9.4;0.2.2.0.0.0.0.9.4.3;-300 / 300;1
0.2.2.0.0.0.0.9.4;0.2.2.0.0.0.0.9.4.4;-300 / 300;1
0.2.2.0.0.0.0.9.4;0.2.2.0.0.0.0.9.4.5;-300 / 300;1
0.2.2.0.0.0.0.9.5;0.2.2.0.0.0.0.9.5.0;-400 / 400;1
0.2.2.0.0.0.0.9.5;0.2.2.0.0.0.0.9.5.1;-400 / 400;1
0.2.2.0.0.0.0.9.5;0.2.2.0.0.0.0.9.5.2;-300 / 300;1
0.2.2.0.0.0.0.9.5;0.2.2.0.0.0.0.9.5.3;-300 / 300;1
0.2.2.0.0.0.0.9.5;0.2.2.0.0.0.0.9.5.4;-300 / 300;1
0.2.2.0.0.0.0.9.5;0.2.2.0.0.0.0.9.5.5;-300 / 300;1
0.2.2.0.0.0.0.9.6;0.2.2.0.0.0.0.9.6.0;-400 / 400;1
0.2.2.0.0.0.0.9.6;0.2.2.0.0.0.0.9.6.1;-400 / 400;1
0.2.2.0.0.0.0.9.6;0.2.2.0.0.0.0.9.6.2;-300 / 300;1
0.2.2.0.0.0.0.9.6;0.2.2.0.0.0.0.9.6.3;-300 / 300;1
0.2.2.0.0.0.0.9.6;0.2.2.0.0.0.0.9.6.4;-300 / 300;1
0.2.2.0.0.0.0.9.6;0.2.2.0.0.0.0.9.6.5;-300 / 300;1
0.2.2.0.0.0.0.9.7;0.2.2.0.0.0.0.9.7.0;-400 / 400;1
0.2.2.0.0.0.0.9.7;0.2.2.0.0.0.0.9.7.1;-400 / 400;1
0.2.2.0.0.0.0.9.7;0.2.2.0.0.0.0.9.7.2;-300 / 300;1
0.2.2.0.0.0.0.9.7;0.2.2.0.0.0.0.9.7.3;-300 / 300;1
0.2.2.0.0.0.0.9.7;0.2.2.0.0.0.0.9.7.4;-300 / 300;1
0.2.2.0.0.0.0.9.7;0.2.2.0.0.0.0.9.7.5;-300 / 300;1
0.2.2.0.0.0.0.0.0.0;0.2.2.0.0.0.0.0.0.0.6;200 / 200;0
0.2.2.0.0.0.0.0.0.0;0.2.2.0.0.0.0.0.0.0.7;100 / 100;0
0.2.2.0.0.0.0.0.0.1;0.2.2.0.0.0.0.0.0.1.4;100 / 100;0
0.2.2.0.0.0.0.0.0.1;0.2.2.0.0.0.0.0.0.1.5;200 / 200;0
0.2.2.0.0.0.0.0.0.2;0.2.2.0.0.0.0.0.0.2.3;100 / 100;0
0.2.2.0.0.0.0.0.0.2;0.2.2.0.0.0.0.0.0.2.8;100 / 100;0
0.2.2.0.0.0.0.0.0.3;0.2.2.0.0.0.0.0.0.3.1;100 / 100;0
0.2.2.0.0.0.0.0.0.3;0.2.2.0.0.0.0.0.0.3.3;100 / 100;0
0.2.2.0.0.0.0.0.0.4;0.2.2.0.0.0.0.0.0.4.3;100 / 100;0
0.2.2.0.0.0.0.0.0.4;0.2.2.0.0.0.0.0.0.4.6;100 / 100;0
0.2.2.0.0.0.0.0.0.5;0.2.2.0.0.0.0.0.0.5.8;200 / 200;0
0.2.2.0.0.0.0.0.1.0;0.2.2.0.0.0.0.0.1.0.0;100 / 100;0
0.2.2.0.0.0.0.0.1.0;0.2.2.0.0.0.0.0.1.0.4;100 / 100;0
0.2.2.0.0.0.0.0.1.0;0.2.2.0.0.0.0.0.1.0.6;100 / 100;0
0.2.2.0.0.0.0.0.1.1;0.2.2.0.0.0.0.0.1.1.3;100 / 100;0
0.2.2.0.0.0.0.0.1.1;0.2.2.0.0.0.0.0.1.1.7;100 / 100;0
0.2.2.0.0.0.0.0.1.2;0.2.2.0.0.0.0.0.1.2.4;100 / 100;0
0.2.2.0.0.0.0.0.1.2;0.2.2.0.0.0.0.0.1.2.5;100 / 100;0
0.2.2.0.0.0.0.0.1.3;0.2.2.0.0.0.0.0.1.3.0;200 / 200;0
0.2.2.0.0.0.0.0.1.4;0.2.2.0.0.0.0.0.1.4.3;100 / 100;0
0.2.2.0.0.0.0.0.1.4;0.2.2.0.0.0.0.0.1.4.7;100 / 100;0
0.2.2.0.0.0.0.0.1.5;0.2.2.0.0.0.0.0.1.5.2;100 / 100;0
0.2.2.0.0.0.0.0.1.5;0.2.2.0.0.0.0.0.1.5.8;100 / 100;0
0.2.2.0.0.0.0.0.2.0;0.2.2.0.0.0.0.0.2.0.0;100 / 100;0
0.2.2.0.0.0.0.0.2.0;0.2.2.0.0.0.0.0.2.0.6;200 / 200;0
0.2.2.0.0.0.0.0.2.1;0.2.2.0.0.0.0.0.2.1.2;100 / 100;0
0.2.2.0.0.0.0.0.2.1;0.2.2.0.0.0.0.0.2.1.4;100 / 100;0
0.2.2.0.0.0.0.0.2.2;0.2.2.0.0.0.0.0.2.2.6;200 / 200;0
0.2.2.0.0.0.0.0.2.3;0.2.2.0.0.0.0.0.2.3.5;100 / 100;0
0.2.2.0.0.0.0.0.2.3;0.2.2.0.0.0.0.0.2.3.9;100 / 100;0
0.2.2.0.0.0.0.0.2.4;0.2.2.0.0.0.0.0.2.4.4;100 / 100;0
0.2.2.0.0.0.0.0.2.4;0.2.2.0.0.0.0.0.2.4.8;100 / 100;0
0.2.2.0.0.0.0.0.2.5;0.2.2.0.0.0.0.0.2.5.4;100 / 100;0
0.2.2.0.0.0.0.0.2.5;0.2.2.0.0.0.0.0.2.5.7;100 / 100;0
0.2.2.0.0.0.0.0.3.0;0.2.2.0.0.0.0.0.3.0.3;100 / 100;0
0.2.2.0.0.0.0.0.3.0;0.2.2.0.0.0.0.0.3.0.6;100 / 100;0
0.2.2.0.0.0.0.0.3.0;0.2.2.0.0.0.0.0.3.0.8;100 / 100;0
0.2.2.0.0.0.0.0.3.1;0.2.2.0.0.0.0.0.3.1.3;100 / 100;0
0.2.2.0.0.0.0.0.3.1;0.2.2.0.0.0.0.0.3.1.7;100 / 100;0
0.2.2.0.0.0.0.0.3.2;0.2.2.0.0.0.0.0.3.2.0;100 / 100;0
0.2.2.0.0.0.0.0.3.2;0.2.2.0.0.0.0.0.3.2.8;100 / 100;0
