0.2.0.0.0.2;0.2.0.0.0.2.0;128282 / 128300;0
0.2.0.0.0.2.0.2.2;0.2.0.0.0.2.0.2.2.3;-100 / 100;1
0.2.0.0.0.2.0.2.2;0.2.0.0.0.2.0.2.2.4;-100 / 100;1
0.2.0.0.0.2.0.2.2;0.2.0.0.0.2.0.2.2.5;-100 / 100;1
0.2.0.0.0.2.0.2.3;0.2.0.0.0.2.0.2.3.0;-100 / 100;1
0.2.0.0.0.2.0.2.3;0.2.0.0.0.2.0.2.3.1;-100 / 100;1
0.2.0.0.0.2.0.2.3;0.2.0.0.0.2.0.2.3.2;-100 / 100;1
0.2.0.0.0.2.0.2.3;0.2.0.0.0.2.0.2.3.3;-100 / 100;1
0.2.0.0.0.2.0.2.3;0.2.0.0.0.2.0.2.3.4;-100 / 100;1
0.2.0.0.0.2.0.2.3;0.2.0.0.0.2.0.2.3.5;-100 / 100;1
0.2.0.0.0.2.0.2.4;0.2.0.0.0.2.0.2.4.0;-100 / 100;1
0.2.0.0.0.2.0.2.4;0.2.0.0.0.2.0.2.4.1;-100 / 100;1
0.2.0.0.0.2.0.2.4;0.2.0.0.0.2.0.2.4.2;-100 / 100;1
0.2.0.0.0.2.0.2.4;0.2.0.0.0.2.0.2.4.3;-100 / 100;1
0.2.0.0.0.2.0.2.4;0.2.0.0.0.2.0.2.4.4;-100 / 100;1
0.2.0.0.0.2.0.2.4;0.2.0.0.0.2.0.2.4.5;-100 / 100;1
0.2.0.0.0.2.0.2.5;0.2.0.0.0.2.0.2.5.0;-100 / 100;1
0.2.0.0.0.2.0.2.5;0.2.0.0.0.2.0.2.5.1;-100 / 100;1
0.2.0.0.0.2.0.2.5;0.2.0.0.0.2.0.2.5.2;-100 / 100;1
0.2.0.0.0.2.0.2.5;0.2.0.0.0.2.0.2.5.3;-100 / 100;1
0.2.0.0.0.2.0.2.5;0.2.0.0.0.2.0.2.5.4;-100 / 100;1
0.2.0.0.0.2.0.2.6;0.2.0.0.0.2.0.2.6.0;-100 / 100;1
0.2.0.0.0.2.0.2.6;0.2.0.0.0.2.0.2.6.1;-100 / 100;1
0.2.0.0.0.2.0.2.6;0.2.0.0.0.2.0.2.6.2;-100 / 100;1
0.2.0.0.0.2.0.2.6;0.2.0.0.0.2.0.2.6.3;-100 / 100;1
0.2.0.0.0.2.0.2.6;0.2.0.0.0.2.0.2.6.4;-100 / 100;1
0.2.0.0.0.2.0.2.7;0.2.0.0.0.2.0.2.7.0;-100 / 100;1
0.2.0.0.0.2.0.2.7;0.2.0.0.0.2.0.2.7.1;-100 / 100;1
0.2.0.0.0.2.0.2.7;0.2.0.0.0.2.0.2.7.2;-100 / 100;1
0.2.0.0.0.2.0.2.7;0.2.0.0.0.2.0.2.7.3;-100 / 100;1
0.2.0.0.0.2.0.2.7;0.2.0.0.0.2.0.2.7.4;-100 / 100;1
0.2.0.0.0.2.0.2.8;0.2.0.0.0.2.0.2.8.0;-300 / 300;1
0.2.0.0.0.2.0.2.8;0.2.0.0.0.2.0.2.8.1;-200 / 200;1
0.2.0.0.0.2.0.2.9;0.2.0.0.0.2.0.2.9.0;-300 / 300;1
0.2.0.0.0.2.0.2.9;0.2.0.0.0.2.0.2.9.1;-200 / 200;1
0.2.0.0.0.2.0.2.10;0.2.0.0.0.2.0.2.10.0;-300 / 300;1
0.2.0.0.0.2.0.2.10;0.2.0.0.0.2.0.2.10.1;-200 / 200;1
0.2.0.0.0.2.0.2.11;0.2.0.0.0.2.0.2.11.0;-300 / 300;1
0.2.0.0.0.2.0.2.11;0.2.0.0.0.2.0.2.11.1;-200 / 200;1
0.2.0.0.0.2.0.2.12;0.2.0.0.0.2.0.2.12.0;-300 / 300;1
0.2.0.0.0.2.0.2.12;0.2.0.0.0.2.0.2.12.1;-200 / 200;1
0.2.0.0.0.2.0.2.13;0.2.0.0.0.2.0.2.13.0;-300 / 300;1
0.2.0.0.0.2.0.2.13;0.2.0.0.0.2.0.2.13.1;-200 / 200;1
0.2.0.0.0.2.0.2.14;0.2.0.0.0.2.0.2.14.0;-300 / 300;1
0.2.0.0.0.2.0.2.14;0.2.0.0.0.2.0.2.14.1;-200 / 200;1
0.2.0.0.0.2.0.2.15;0.2.0.0.0.2.0.2.15.0;-300 / 300;1
0.2.0.0.0.2.0.2.15;0.2.0.0.0.2.0.2.15.1;-200 / 200;1
0.2.0.0.0.2.0.3.0;0.2.0.0.0.2.0.3.0.0;-100 / 100;1
0.2.0.0.0.2.0.3.0;0.2.0.0.0.2.0.3.0.1;-100 / 100;1
0.2.0.0.0.2.0.3.0;0.2.0.0.0.2.0.3.0.2;-100 / 100;1
0.2.0.0.0.2.0.3.0;0.2.0.0.0.2.0.3.0.3;-100 / 100;1
0.2.0.0.0.2.0.3.0;0.2.0.0.0.2.0.3.0.4;-100 / 100;1
0.2.0.0.0.2.0.3.0;0.2.0.0.0.2.0.3.0.5;-100 / 100;1
0.2.0.0.0.2.0.3.0;0.2.0.0.0.2.0.3.0.6;-100 / 100;1
0.2.0.0.0.2.0.3.1;0.2.0.0.0.2.0.3.1.0;-100 / 100;1
0.2.0.0.0.2.0.3.1;0.2.0.0.0.2.0.3.1.1;-100 / 100;1
0.2.0.0.0.2.0.3.1;0.2.0.0.0.2.0.3.1.2;-100 / 100;1
0.2.0.0.0.2.0.3.1;0.2.0.0.0.2.0.3.1.3;-100 / 100;1
0.2.0.0.0.2.0.3.1;0.2.0.0.0.2.0.3.1.4;-100 / 100;1
0.2.0.0.0.2.0.3.1;0.2.0.0.0.2.0.3.1.5;-100 / 100;1
0.2.0.0.0.2.0.3.1;0.2.0.0.0.2.0.3.1.6;-100 / 100;1
0.2.0.0.0.2.0.3.2;0.2.0.0.0.2.0.3.2.0;-100 / 100;1
0.2.0.0.0.2.0.3.2;0.2.0.0.0.2.0.3.2.1;-100 / 100;1
0.2.0.0.0.2.0.3.2;0.2.0.0.0.2.0.3.2.2;-100 / 100;1
0.2.0.0.0.2.0.3.2;0.2.0.0.0.2.0.3.2.3;-100 / 100;1
0.2.0.0.0.2.0.3.2;0.2.0.0.0.2.0.3.2.4;-100 / 100;1
0.2.0.0.0.2.0.3.2;0.2.0.0.0.2.0.3.2.5;-100 / 100;1
0.2.0.0.0.2.0.3.2;0.2.0.0.0.2.0.3.2.6;-100 / 100;1
0.2.0.0.0.2.0.3.3;0.2.0.0.0.2.0.3.3.0;-100 / 100;1
0.2.0.0.0.2.0.3.3;0.2.0.0.0.2.0.3.3.1;-100 / 100;1
0.2.0.0.0.2.0.3.3;0.2.0.0.0.2.0.3.3.2;-100 / 100;1
0.2.0.0.0.2.0.3.3;0.2.0.0.0.2.0.3.3.3;-100 / 100;1
0.2.0.0.0.2.0.3.3;0.2.0.0.0.2.0.3.3.4;-99 / 100;1
0.2.0.0.0.2.0.3.3;0.2.0.0.0.2.0.3.3.5;-100 / 100;1
0.2.0.0.0.2.0.3.3;0.2.0.0.0.2.0.3.3.6;-100 / 100;1
0.2.0.0.0.2.0.3.4;0.2.0.0.0.2.0.3.4.0;-100 / 100;1
0.2.0.0.0.2.0.3.4;0.2.0.0.0.2.0.3.4.1;-100 / 100;1
0.2.0.0.0.2.0.3.4;0.2.0.0.0.2.0.3.4.2;-100 / 100;1
0.2.0.0.0.2.0.3.4;0.2.0.0.0.2.0.3.4.3;-100 / 100;1
0.2.0.0.0.2.0.3.4;0.2.0.0.0.2.0.3.4.4;-100 / 100;1
0.2.0.0.0.2.0.3.4;0.2.0.0.0.2.0.3.4.5;-100 / 100;1
0.2.0.0.0.2.0.3.5;0.2.0.0.0.2.0.3.5.0;-100 / 100;1
0.2.0.0.0.2.0.3.5;0.2.0.0.0.2.0.3.5.1;-100 / 100;1
0.2.0.0.0.2.0.3.5;0.2.0.0.0.2.0.3.5.2;-100 / 100;1
0.2.0.0.0.2.0.3.5;0.2.0.0.0.2.0.3.5.3;-100 / 100;1
0.2.0.0.0.2.0.3.5;0.2.0.0.0.2.0.3.5.4;-100 / 100;1
0.2.0.0.0.2.0.3.5;0.2.0.0.0.2.0.3.5.5;-100 / 100;1
0.2.0.0.0.2.0.3.6;0.2.0.0.0.2.0.3.6.0;-100 / 100;1
0.2.0.0.0.2.0.3.6;0.2.0.0.0.2.0.3.6.1;-100 / 100;1
0.2.0.0.0.2.0.3.6;0.2.0.0.0.2.0.3.6.2;-100 / 100;1
0.2.0.0.0.2.0.3.6;0.2.0.0.0.2.0.3.6.3;-100 / 100;1
0.2.0.0.0.2.0.3.6;0.2.0.0.0.2.0.3.6.4;-100 / 100;1
0.2.0.0.0.2.0.3.6;0.2.0.0.0.2.0.3.6.5;-100 / 100;1
0.2.0.0.0.2.0.3.7;0.2.0.0.0.2.0.3.7.0;-100 / 100;1
0.2.0.0.0.2.0.3.7;0.2.0.0.0.2.0.3.7.1;-100 / 100;1
0.2.0.0.0.2.0.3.7;0.2.0.0.0.2.0.3.7.2;-100 / 100;1
0.2.0.0.0.2.0.3.7;0.2.0.0.0.2.0.3.7.3;-100 / 100;1
0.2.0.0.0.2.0.3.7;0.2.0.0.0.2.0.3.7.4;-100 / 100;1
0.2.0.0.0.2.0.3.7;0.2.0.0.0.2.0.3.7.5;-100 / 100;1
0.2.0.0.0.2.0.3.8;0.2.0.0.0.2.0.3.8.0;-300 / 300;1
0.2.0.0.0.2.0.3.8;0.2.0.0.0.2.0.3.8.1;-300 / 300;1
0.2.0.0.0.2.0.3.9;0.2.0.0.0.2.0.3.9.0;-300 / 300;1
0.2.0.0.0.2.0.3.9;0.2.0.0.0.2.0.3.9.1;-300 / 300;1
0.2.0.0.0.2.0.3.10;0.2.0.0.0.2.0.3.10.0;-300 / 300;1
0.2.0.0.0.2.0.3.10;0.2.0.0.0.2.0.3.10.1;-399 / 400;1
0.2.0.0.0.2.0.3.11;0.2.0.0.0.2.0.3.11.0;-300 / 300;1
0.2.0.0.0.2.0.3.11;0.2.0.0.0.2.0.3.11.1;-300 / 300;1
0.2.0.0.0.2.0.3.12;0.2.0.0.0.2.0.3.12.0;-300 / 300;1
0.2.0.0.0.2.0.3.12;0.2.0.0.0.2.0.3.12.1;-300 / 300;1
0.2.0.0.0.2.0.3.13;0.2.0.0.0.2.0.3.13.0;-399 / 400;1
0.2.0.0.0.2.0.3.13;0.2.0.0.0.2.0.3.13.1;-300 / 300;1
0.2.0.0.0.2.0.3.14;0.2.0.0.0.2.0.3.14.0;-300 / 300;1
0.2.0.0.0.2.0.3.14;0.2.0.0.0.2.0.3.14.1;-399 / 400;1
0.2.0.0.0.2.0.3.15;0.2.0.0.0.2.0.3.15.0;-300 / 300;1
0.2.0.0.0.2.0.3.15;0.2.0.0.0.2.0.3.15.1;-300 / 300;1
0.2.0.0.0.2.0.4.0;0.2.0.0.0.2.0.4.0.0;-200 / 200;1
0.2.0.0.0.2.0.4.0;0.2.0.0.0.2.0.4.0.1;-100 / 100;1
0.2.0.0.0.2.0.4.0;0.2.0.0.0.2.0.4.0.2;-100 / 100;1
0.2.0.0.0.2.0.4.0;0.2.0.0.0.2.0.4.0.3;-100 / 100;1
0.2.0.0.0.2.0.4.0;0.2.0.0.0.2.0.4.0.4;-100 / 100;1
0.2.0.0.0.2.0.4.0;0.2.0.0.0.2.0.4.0.5;-100 / 100;1
0.2.0.0.0.2.0.4.0;0.2.0.0.0.2.0.4.0.6;-100 / 100;1
0.2.0.0.0.2.0.4.0;0.2.0.0.0.2.0.4.0.7;-100 / 100;1
0.2.0.0.0.2.0.4.1;0.2.0.0.0.2.0.4.1.0;-200 / 200;1
0.2.0.0.0.2.0.4.1;0.2.0.0.0.2.0.4.1.1;-100 / 100;1
0.2.0.0.0.2.0.4.1;0.2.0.0.0.2.0.4.1.2;-100 / 100;1
0.2.0.0.0.2.0.4.1;0.2.0.0.0.2.0.4.1.3;-100 / 100;1
0.2.0.0.0.2.0.4.1;0.2.0.0.0.2.0.4.1.4;-100 / 100;1
0.2.0.0.0.2.0.4.1;0.2.0.0.0.2.0.4.1.5;-100 / 100;1
0.2.0.0.0.2.0.4.1;0.2.0.0.0.2.0.4.1.6;-100 / 100;1
0.2.0.0.0.2.0.4.1;0.2.0.0.0.2.0.4.1.7;-100 / 100;1
0.2.0.0.0.2.0.4.2;0.2.0.0.0.2.0.4.2.0;-100 / 100;1
0.2.0.0.0.2.0.4.2;0.2.0.0.0.2.0.4.2.1;-100 / 100;1
0.2.0.0.0.2.0.4.2;0.2.0.0.0.2.0.4.2.2;-199 / 200;1
0.2.0.0.0.2.0.4.2;0.2.0.0.0.2.0.4.2.3;-100 / 100;1
0.2.0.0.0.2.0.4.2;0.2.0.0.0.2.0.4.2.4;-100 / 100;1
0.2.0.0.0.2.0.4.2;0.2.0.0.0.2.0.4.2.5;-100 / 100;1
0.2.0.0.0.2.0.4.2;0.2.0.0.0.2.0.4.2.6;-100 / 100;1
0.2.0.0.0.2.0.4.2;0.2.0.0.0.2.0.4.2.7;-100 / 100;1
0.2.0.0.0.2.0.4.3;0.2.0.0.0.2.0.4.3.0;-200 / 200;1
0.2.0.0.0.2.0.4.3;0.2.0.0.0.2.0.4.3.1;-100 / 100;1
0.2.0.0.0.2.0.4.3;0.2.0.0.0.2.0.4.3.2;-100 / 100;1
0.2.0.0.0.2.0.4.3;0.2.0.0.0.2.0.4.3.3;-100 / 100;1
0.2.0.0.0.2.0.4.3;0.2.0.0.0.2.0.4.3.4;-100 / 100;1
0.2.0.0.0.2.0.4.3;0.2.0.0.0.2.0.4.3.5;-100 / 100;1
0.2.0.0.0.2.0.4.3;0.2.0.0.0.2.0.4.3.6;-100 / 100;1
0.2.0.0.0.2.0.4.4;0.2.0.0.0.2.0.4.4.0;-100 / 100;1
0.2.0.0.0.2.0.4.4;0.2.0.0.0.2.0.4.4.1;-100 / 100;1
0.2.0.0.0.2.0.4.4;0.2.0.0.0.2.0.4.4.2;-100 / 100;1
0.2.0.0.0.2.0.4.4;0.2.0.0.0.2.0.4.4.3;-100 / 100;1
0.2.0.0.0.2.0.4.4;0.2.0.0.0.2.0.4.4.4;-100 / 100;1
0.2.0.0.0.2.0.4.4;0.2.0.0.0.2.0.4.4.5;-100 / 100;1
0.2.0.0.0.2.0.4.4;0.2.0.0.0.2.0.4.4.6;-100 / 100;1
0.2.0.0.0.2.0.4.4;0.2.0.0.0.2.0.4.4.7;-100 / 100;1
0.2.0.0.0.2.0.4.5;0.2.0.0.0.2.0.4.5.0;-100 / 100;1
0.2.0.0.0.2.0.4.5;0.2.0.0.0.2.0.4.5.1;-100 / 100;1
0.2.0.0.0.2.0.4.5;0.2.0.0.0.2.0.4.5.2;-100 / 100;1
0.2.0.0.0.2.0.4.5;0.2.0.0.0.2.0.4.5.3;-100 / 100;1
0.2.0.0.0.2.0.4.5;0.2.0.0.0.2.0.4.5.4;-100 / 100;1
0.2.0.0.0.2.0.4.5;0.2.0.0.0.2.0.4.5.5;-100 / 100;1
0.2.0.0.0.2.0.4.5;0.2.0.0.0.2.0.4.5.6;-100 / 100;1
0.2.0.0.0.2.0.4.5;0.2.0.0.0.2.0.4.5.7;-100 / 100;1
0.2.0.0.0.2.0.4.6;0.2.0.0.0.2.0.4.6.0;-100 / 100;1
0.2.0.0.0.2.0.4.6;0.2.0.0.0.2.0.4.6.1;-100 / 100;1
0.2.0.0.0.2.0.4.6;0.2.0.0.0.2.0.4.6.2;-100 / 100;1
0.2.0.0.0.2.0.4.6;0.2.0.0.0.2.0.4.6.3;-100 / 100;1
0.2.0.0.0.2.0.4.6;0.2.0.0.0.2.0.4.6.4;-100 / 100;1
0.2.0.0.0.2.0.4.6;0.2.0.0.0.2.0.4.6.5;-100 / 100;1
0.2.0.0.0.2.0.4.6;0.2.0.0.0.2.0.4.6.6;-100 / 100;1
0.2.0.0.0.2.0.4.6;0.2.0.0.0.2.0.4.6.7;-100 / 100;1
0.2.0.0.0.2.0.4.7;0.2.0.0.0.2.0.4.7.0;-100 / 100;1
0.2.0.0.0.2.0.4.7;0.2.0.0.0.2.0.4.7.1;-100 / 100;1
0.2.0.0.0.2.0.4.7;0.2.0.0.0.2.0.4.7.2;-100 / 100;1
0.2.0.0.0.2.0.4.7;0.2.0.0.0.2.0.4.7.3;-100 / 100;1
0.2.0.0.0.2.0.4.7;0.2.0.0.0.2.0.4.7.4;-100 / 100;1
0.2.0.0.0.2.0.4.7;0.2.0.0.0.2.0.4.7.5;-100 / 100;1
0.2.0.0.0.2.0.4.7;0.2.0.0.0.2.0.4.7.6;-100 / 100;1
0.2.0.0.0.2.0.4.7;0.2.0.0.0.2.0.4.7.7;-100 / 100;1
0.2.0.0.0.2.0.4.8;0.2.0.0.0.2.0.4.8.0;-400 / 400;1
0.2.0.0.0.2.0.4.8;0.2.0.0.0.2.0.4.8.1;-400 / 400;1
0.2.0.0.0.2.0.4.9;0.2.0.0.0.2.0.4.9.0;-400 / 400;1
0.2.0.0.0.2.0.4.9;0.2.0.0.0.2.0.4.9.1;-400 / 400;1
0.2.0.0.0.2.0.4.10;0.2.0.0.0.2.0.4.10.0;-400 / 400;1
0.2.0.0.0.2.0.4.10;0.2.0.0.0.2.0.4.10.1;-400 / 400;1
0.2.0.0.0.2.0.4.11;0.2.0.0.0.2.0.4.11.0;-400 / 400;1
0.2.0.0.0.2.0.4.11;0.2.0.0.0.2.0.4.11.1;-400 / 400;1
0.2.0.0.0.2.0.4.12;0.2.0.0.0.2.0.4.12.0;-400 / 400;1
0.2.0.0.0.2.0.4.12;0.2.0.0.0.2.0.4.12.1;-400 / 400;1
0.2.0.0.0.2.0.4.13;0.2.0.0.0.2.0.4.13.0;-400 / 400;1
0.2.0.0.0.2.0.4.13;0.2.0.0.0.2.0.4.13.1;-400 / 400;1
0.2.0.0.0.2.0.4.14;0.2.0.0.0.2.0.4.14.0;-400 / 400;1
0.2.0.0.0.2.0.4.14;0.2.0.0.0.2.0.4.14.1;-400 / 400;1
0.2.0.0.0.2.0.4.15;0.2.0.0.0.2.0.4.15.0;-400 / 400;1
0.2.0.0.0.2.0.4.15;0.2.0.0.0.2.0.4.15.1;-400 / 400;1
0.2.0.0.0.2.0.5.0;0.2.0.0.0.2.0.5.0.0;-100 / 100;1
0.2.0.0.0.2.0.5.0;0.2.0.0.0.2.0.5.0.1;-100 / 100;1
0.2.0.0.0.2.0.5.0;0.2.0.0.0.2.0.5.0.2;-100 / 100;1
0.2.0.0.0.2.0.5.0;0.2.0.0.0.2.0.5.0.3;-100 / 100;1
0.2.0.0.0.2.0.5.0;0.2.0.0.0.2.0.5.0.4;-100 / 100;1
0.2.0.0.0.2.0.5.0;0.2.0.0.0.2.0.5.0.5;-100 / 100;1
0.2.0.0.0.2.0.5.0;0.2.0.0.0.2.0.5.0.6;-100 / 100;1
0.2.0.0.0.2.0.5.0;0.2.0.0.0.2.0.5.0.7;-100 / 100;1
0.2.0.0.0.2.0.5.1;0.2.0.0.0.2.0.5.1.0;-100 / 100;1
0.2.0.0.0.2.0.5.1;0.2.0.0.0.2.0.5.1.1;-100 / 100;1
0.2.0.0.0.2.0.5.1;0.2.0.0.0.2.0.5.1.2;-100 / 100;1
0.2.0.0.0.2.0.5.1;0.2.0.0.0.2.0.5.1.3;-100 / 100;1
0.2.0.0.0.2.0.5.1;0.2.0.0.0.2.0.5.1.4;-100 / 100;1
0.2.0.0.0.2.0.5.1;0.2.0.0.0.2.0.5.1.5;-100 / 100;1
0.2.0.0.0.2.0.5.1;0.2.0.0.0.2.0.5.1.6;-100 / 100;1
0.2.0.0.0.2.0.5.1;0.2.0.0.0.2.0.5.1.7;-100 / 100;1
0.2.0.0.0.2.0.5.2;0.2.0.0.0.2.0.5.2.0;-100 / 100;1
0.2.0.0.0.2.0.5.2;0.2.0.0.0.2.0.5.2.1;-100 / 100;1
0.2.0.0.0.2.0.5.2;0.2.0.0.0.2.0.5.2.2;-100 / 100;1
0.2.0.0.0.2.0.5.2;0.2.0.0.0.2.0.5.2.3;-100 / 100;1
0.2.0.0.0.2.0.5.2;0.2.0.0.0.2.0.5.2.4;-100 / 100;1
0.2.0.0.0.2.0.5.2;0.2.0.0.0.2.0.5.2.5;-100 / 100;1
0.2.0.0.0.2.0.5.2;0.2.0.0.0.2.0.5.2.6;-100 / 100;1
0.2.0.0.0.2.0.5.2;0.2.0.0.0.2.0.5.2.7;-100 / 100;1
0.2.0.0.0.2.0.5.3;0.2.0.0.0.2.0.5.3.0;-200 / 200;1
0.2.0.0.0.2.0.5.3;0.2.0.0.0.2.0.5.3.1;-100 / 100;1
0.2.0.0.0.2.0.5.3;0.2.0.0.0.2.0.5.3.2;-100 / 100;1
0.2.0.0.0.2.0.5.3;0.2.0.0.0.2.0.5.3.3;-100 / 100;1
0.2.0.0.0.2.0.5.3;0.2.0.0.0.2.0.5.3.4;-100 / 100;1
0.2.0.0.0.2.0.5.3;0.2.0.0.0.2.0.5.3.5;-100 / 100;1
0.2.0.0.0.2.0.5.3;0.2.0.0.0.2.0.5.3.6;-100 / 100;1
0.2.0.0.0.2.0.5.4;0.2.0.0.0.2.0.5.4.0;-100 / 100;1
0.2.0.0.0.2.0.5.4;0.2.0.0.0.2.0.5.4.1;-100 / 100;1
0.2.0.0.0.2.0.5.4;0.2.0.0.0.2.0.5.4.2;-100 / 100;1
0.2.0.0.0.2.0.5.4;0.2.0.0.0.2.0.5.4.3;-100 / 100;1
0.2.0.0.0.2.0.5.4;0.2.0.0.0.2.0.5.4.4;-100 / 100;1
0.2.0.0.0.2.0.5.4;0.2.0.0.0.2.0.5.4.5;-100 / 100;1
0.2.0.0.0.2.0.5.4;0.2.0.0.0.2.0.5.4.6;-100 / 100;1
0.2.0.0.0.2.0.5.4;0.2.0.0.0.2.0.5.4.7;-100 / 100;1
0.2.0.0.0.2.0.5.5;0.2.0.0.0.2.0.5.5.0;-100 / 100;1
0.2.0.0.0.2.0.5.5;0.2.0.0.0.2.0.5.5.1;-100 / 100;1
0.2.0.0.0.2.0.5.5;0.2.0.0.0.2.0.5.5.2;-100 / 100;1
0.2.0.0.0.2.0.5.5;0.2.0.0.0.2.0.5.5.3;-100 / 100;1
0.2.0.0.0.2.0.5.5;0.2.0.0.0.2.0.5.5.4;-100 / 100;1
0.2.0.0.0.2.0.5.5;0.2.0.0.0.2.0.5.5.5;-100 / 100;1
0.2.0.0.0.2.0.5.5;0.2.0.0.0.2.0.5.5.6;-100 / 100;1
0.2.0.0.0.2.0.5.5;0.2.0.0.0.2.0.5.5.7;-100 / 100;1
0.2.0.0.0.2.0.5.6;0.2.0.0.0.2.0.5.6.0;-100 / 100;1
0.2.0.0.0.2.0.5.6;0.2.0.0.0.2.0.5.6.1;-100 / 100;1
0.2.0.0.0.2.0.5.6;0.2.0.0.0.2.0.5.6.2;-100 / 100;1
0.2.0.0.0.2.0.5.6;0.2.0.0.0.2.0.5.6.3;-100 / 100;1
0.2.0.0.0.2.0.5.6;0.2.0.0.0.2.0.5.6.4;-100 / 100;1
0.2.0.0.0.2.0.5.6;0.2.0.0.0.2.0.5.6.5;-100 / 100;1
0.2.0.0.0.2.0.5.6;0.2.0.0.0.2.0.5.6.6;-100 / 100;1
0.2.0.0.0.2.0.5.6;0.2.0.0.0.2.0.5.6.7;-100 / 100;1
0.2.0.0.0.2.0.5.7;0.2.0.0.0.2.0.5.7.0;-100 / 100;1
0.2.0.0.0.2.0.5.7;0.2.0.0.0.2.0.5.7.1;-100 / 100;1
0.2.0.0.0.2.0.5.7;0.2.0.0.0.2.0.5.7.2;-100 / 100;1
0.2.0.0.0.2.0.5.7;0.2.0.0.0.2.0.5.7.3;-100 / 100;1
0.2.0.0.0.2.0.5.7;0.2.0.0.0.2.0.5.7.4;-100 / 100;1
0.2.0.0.0.2.0.5.7;0.2.0.0.0.2.0.5.7.5;-100 / 100;1
0.2.0.0.0.2.0.5.7;0.2.0.0.0.2.0.5.7.6;-100 / 100;1
0.2.0.0.0.2.0.5.7;0.2.0.0.0.2.0.5.7.7;-100 / 100;1
0.2.0.0.0.2.0.5.8;0.2.0.0.0.2.0.5.8.0;-400 / 400;1
0.2.0.0.0.2.0.5.8;0.2.0.0.0.2.0.5.8.1;-400 / 400;1
0.2.0.0.0.2.0.5.9;0.2.0.0.0.2.0.5.9.0;-400 / 400;1
0.2.0.0.0.2.0.5.9;0.2.0.0.0.2.0.5.9.1;-400 / 400;1
0.2.0.0.0.2.0.5.10;0.2.0.0.0.2.0.5.10.0;-400 / 400;1
0.2.0.0.0.2.0.5.10;0.2.0.0.0.2.0.5.10.1;-400 / 400;1
0.2.0.0.0.2.0.5.11;0.2.0.0.0.2.0.5.11.0;-400 / 400;1
0.2.0.0.0.2.0.5.11;0.2.0.0.0.2.0.5.11.1;-400 / 400;1
0.2.0.0.0.2.0.5.12;0.2.0.0.0.2.0.5.12.0;-400 / 400;1
0.2.0.0.0.2.0.5.12;0.2.0.0.0.2.0.5.12.1;-400 / 400;1
0.2.0.0.0.2.0.5.13;0.2.0.0.0.2.0.5.13.0;-400 / 400;1
0.2.0.0.0.2.0.5.13;0.2.0.0.0.2.0.5.13.1;-400 / 400;1
0.2.0.0.0.2.0.5.14;0.2.0.0.0.2.0.5.14.0;-400 / 400;1
0.2.0.0.0.2.0.5.14;0.2.0.0.0.2.0.5.14.1;-300 / 300;1
0.2.0.0.0.2.0.5.15;0.2.0.0.0.2.0.5.15.0;-400 / 400;1
0.2.0.0.0.2.0.5.15;0.2.0.0.0.2.0.5.15.1;-300 / 300;1
0.2.0.0.0.2.0.6.0;0.2.0.0.0.2.0.6.0.0;-100 / 100;1
0.2.0.0.0.2.0.6.0;0.2.0.0.0.2.0.6.0.1;-100 / 100;1
0.2.0.0.0.2.0.6.0;0.2.0.0.0.2.0.6.0.2;-100 / 100;1
0.2.0.0.0.2.0.6.0;0.2.0.0.0.2.0.6.0.3;-100 / 100;1
0.2.0.0.0.2.0.6.0;0.2.0.0.0.2.0.6.0.4;-100 / 100;1
0.2.0.0.0.2.0.6.0;0.2.0.0.0.2.0.6.0.5;-100 / 100;1
0.2.0.0.0.2.0.6.0;0.2.0.0.0.2.0.6.0.6;-100 / 100;1
0.2.0.0.0.2.0.6.1;0.2.0.0.0.2.0.6.1.0;-100 / 100;1
0.2.0.0.0.2.0.6.1;0.2.0.0.0.2.0.6.1.1;-100 / 100;1
0.2.0.0.0.2.0.6.1;0.2.0.0.0.2.0.6.1.2;-100 / 100;1
0.2.0.0.0.2.0.6.1;0.2.0.0.0.2.0.6.1.3;-100 / 100;1
0.2.0.0.0.2.0.6.1;0.2.0.0.0.2.0.6.1.4;-100 / 100;1
0.2.0.0.0.2.0.6.1;0.2.0.0.0.2.0.6.1.5;-100 / 100;1
0.2.0.0.0.2.0.6.1;0.2.0.0.0.2.0.6.1.6;-100 / 100;1
0.2.0.0.0.2.0.6.2;0.2.0.0.0.2.0.6.2.0;-100 / 100;1
0.2.0.0.0.2.0.6.2;0.2.0.0.0.2.0.6.2.1;-100 / 100;1
0.2.0.0.0.2.0.6.2;0.2.0.0.0.2.0.6.2.2;-100 / 100;1
0.2.0.0.0.2.0.6.2;0.2.0.0.0.2.0.6.2.3;-100 / 100;1
0.2.0.0.0.2.0.6.2;0.2.0.0.0.2.0.6.2.4;-100 / 100;1
0.2.0.0.0.2.0.6.2;0.2.0.0.0.2.0.6.2.5;-100 / 100;1
0.2.0.0.0.2.0.6.2;0.2.0.0.0.2.0.6.2.6;-100 / 100;1
0.2.0.0.0.2.0.6.3;0.2.0.0.0.2.0.6.3.0;-100 / 100;1
0.2.0.0.0.2.0.6.3;0.2.0.0.0.2.0.6.3.1;-100 / 100;1
0.2.0.0.0.2.0.6.3;0.2.0.0.0.2.0.6.3.2;-100 / 100;1
0.2.0.0.0.2.0.6.3;0.2.0.0.0.2.0.6.3.3;-100 / 100;1
