0.3;0.3.0;34996 / 35000;0
0.3.0.0.7.0.10;0.3.0.0.7.0.10.0;100 / 100;0
0.3.0.0.7.0.10;0.3.0.0.7.0.10.1;100 / 100;0
0.3.0.0.8.0.2;0.3.0.0.8.0.2.0;100 / 100;0
0.3.0.0.8.0.4;0.3.0.0.8.0.4.0;100 / 100;0
0.3.0.0.8.1.1;0.3.0.0.8.1.1.0;100 / 100;0
0.3.0.0.8.1.9;0.3.0.0.8.1.9.0;100 / 100;0
0.3.0.0.8.2.8;0.3.0.0.8.2.8.0;100 / 100;0
0.3.0.0.8.2.9;0.3.0.0.8.2.9.0;100 / 100;0
0.3.0.0.8.3.2;0.3.0.0.8.3.2.0;100 / 100;0
0.3.0.0.8.3.4;0.3.0.0.8.3.4.0;100 / 100;0
0.3.0.0.8.4.3;0.3.0.0.8.4.3.0;100 / 100;0
0.3.0.0.8.4.9;0.3.0.0.8.4.9.0;100 / 100;0
0.3.0.0.9.0.5;0.3.0.0.9.0.5.0;100 / 100;0
0.3.0.0.9.0.9;0.3.0.0.9.0.9.0;100 / 100;0
0.3.0.0.9.0.10;0.3.0.0.9.0.10.0;100 / 100;0
0.3.0.0.9.1.5;0.3.0.0.9.1.5.0;100 / 100;0
0.3.0.0.9.1.9;0.3.0.0.9.1.9.0;100 / 100;0
0.3.0.0.9.2.1;0.3.0.0.9.2.1.0;100 / 100;0
0.3.0.0.9.2.4;0.3.0.0.9.2.4.0;100 / 100;0
0.3.0.0.9.3.6;0.3.0.0.9.3.6.0;100 / 100;0
0.3.0.0.9.3.6;0.3.0.0.9.3.6.1;100 / 100;0
0.3.0.0.9.4.4;0.3.0.0.9.4.4.0;100 / 100;0
0.3.0.0.9.4.5;0.3.0.0.9.4.5.0;100 / 100;0
0.3.0.0.9.5.1;0.3.0.0.9.5.1.0;100 / 100;0
0.3.0.0.9.5.6;0.3.0.0.9.5.6.0;100 / 100;0
0.3.0.0.10.0.6;0.3.0.0.10.0.6.0;100 / 100;0
0.3.0.0.10.0.6;0.3.0.0.10.0.6.1;100 / 100;0
0.3.0.0.10.1.4;0.3.0.0.10.1.4.0;100 / 100;0
0.3.0.0.10.1.4;0.3.0.0.10.1.4.1;100 / 100;0
0.3.0.0.10.2.3;0.3.0.0.10.2.3.0;99 / 100;0
0.3.0.0.10.2.10;0.3.0.0.10.2.10.0;100 / 100;0
0.3.0.0.10.3.1;0.3.0.0.10.3.1.0;100 / 100;0
0.3.0.0.10.3.4;0.3.0.0.10.3.4.0;100 / 100;0
0.3.0.0.10.4.7;0.3.0.0.10.4.7.0;100 / 100;0
0.3.0.1.0.0.1;0.3.0.1.0.0.1.0;100 / 100;0
0.3.0.1.0.0.4;0.3.0.1.0.0.4.0;100 / 100;0
0.3.0.1.0.0.8;0.3.0.1.0.0.8.0;100 / 100;0
0.3.0.1.0.1.10;0.3.0.1.0.1.10.0;100 / 100;0
0.3.0.1.0.1.10;0.3.0.1.0.1.10.1;100 / 100;0
0.3.0.1.0.2.2;0.3.0.1.0.2.2.0;100 / 100;0
0.3.0.1.0.2.7;0.3.0.1.0.2.7.0;100 / 100;0
0.3.0.1.0.3.1;0.3.0.1.0.3.1.0;100 / 100;0
0.3.0.1.0.3.9;0.3.0.1.0.3.9.0;100 / 100;0
0.3.0.1.0.4.6;0.3.0.1.0.4.6.0;100 / 100;0
0.3.0.1.0.4.7;0.3.0.1.0.4.7.0;100 / 100;0
0.3.0.1.0.5.8;0.3.0.1.0.5.8.0;100 / 100;0
0.3.0.1.0.5.9;0.3.0.1.0.5.9.0;100 / 100;0
0.3.0.1.1.0.0;0.3.0.1.1.0.0.0;100 / 100;0
0.3.0.1.1.0.1;0.3.0.1.1.0.1.0;100 / 100;0
0.3.0.1.1.0.3;0.3.0.1.1.0.3.0;100 / 100;0
0.3.0.1.1.0.6;0.3.0.1.1.0.6.0;100 / 100;0
0.3.0.1.1.1.0;0.3.0.1.1.1.0.0;100 / 100;0
0.3.0.1.1.1.3;0.3.0.1.1.1.3.0;100 / 100;0
0.3.0.1.1.1.9;0.3.0.1.1.1.9.0;100 / 100;0
0.3.0.1.1.1.9;0.3.0.1.1.1.9.1;100 / 100;0
0.3.0.1.1.2.2;0.3.0.1.1.2.2.0;100 / 100;0
0.3.0.1.1.2.8;0.3.0.1.1.2.8.0;100 / 100;0
0.3.0.1.1.2.9;0.3.0.1.1.2.9.0;100 / 100;0
0.3.0.1.1.2.10;0.3.0.1.1.2.10.0;100 / 100;0
0.3.0.1.2.0.10;0.3.0.1.2.0.10.0;100 / 100;0
0.3.0.1.2.1.6;0.3.0.1.2.1.6.0;100 / 100;0
0.3.0.1.2.2.1;0.3.0.1.2.2.1.0;100 / 100;0
0.3.0.1.2.3.6;0.3.0.1.2.3.6.0;100 / 100;0
0.3.0.1.2.5.7;0.3.0.1.2.5.7.0;100 / 100;0
0.3.0.1.3.0.1;0.3.0.1.3.0.1.0;100 / 100;0
0.3.0.1.3.0.1;0.3.0.1.3.0.1.1;100 / 100;0
0.3.0.1.3.0.1;0.3.0.1.3.0.1.2;100 / 100;0
0.3.0.1.3.0.2;0.3.0.1.3.0.2.0;100 / 100;0
0.3.0.1.3.0.3;0.3.0.1.3.0.3.0;100 / 100;0
0.3.0.1.3.0.4;0.3.0.1.3.0.4.0;100 / 100;0
0.3.0.1.3.0.6;0.3.0.1.3.0.6.0;100 / 100;0
0.3.0.1.3.0.8;0.3.0.1.3.0.8.0;100 / 100;0
0.3.0.1.3.0.8;0.3.0.1.3.0.8.1;100 / 100;0
0.3.0.1.3.0.9;0.3.0.1.3.0.9.0;100 / 100;0
0.3.0.1.3.0.10;0.3.0.1.3.0.10.0;100 / 100;0
0.3.0.1.3.0.10;0.3.0.1.3.0.10.1;100 / 100;0
0.3.0.1.4.0.3;0.3.0.1.4.0.3.0;100 / 100;0
0.3.0.1.4.0.8;0.3.0.1.4.0.8.0;100 / 100;0
0.3.0.1.4.0.8;0.3.0.1.4.0.8.1;100 / 100;0
0.3.0.1.4.1.1;0.3.0.1.4.1.1.0;100 / 100;0
0.3.0.1.4.1.5;0.3.0.1.4.1.5.0;100 / 100;0
0.3.0.1.4.1.10;0.3.0.1.4.1.10.0;100 / 100;0
0.3.0.1.4.2.2;0.3.0.1.4.2.2.0;100 / 100;0
0.3.0.1.4.2.4;0.3.0.1.4.2.4.0;100 / 100;0
0.3.0.1.4.2.7;0.3.0.1.4.2.7.0;100 / 100;0
0.3.0.1.4.3.3;0.3.0.1.4.3.3.0;100 / 100;0
0.3.0.1.4.3.5;0.3.0.1.4.3.5.0;100 / 100;0
0.3.0.1.4.3.5;0.3.0.1.4.3.5.1;100 / 100;0
0.3.0.1.4.4.3;0.3.0.1.4.4.3.0;100 / 100;0
0.3.0.1.4.4.9;0.3.0.1.4.4.9.0;100 / 100;0
0.3.0.1.5.0.0;0.3.0.1.5.0.0.0;100 / 100;0
0.3.0.1.5.0.0;0.3.0.1.5.0.0.1;100 / 100;0
0.3.0.1.5.0.2;0.3.0.1.5.0.2.0;100 / 100;0
0.3.0.1.5.0.2;0.3.0.1.5.0.2.1;100 / 100;0
0.3.0.1.5.0.2;0.3.0.1.5.0.2.2;100 / 100;0
0.3.0.1.5.0.3;0.3.0.1.5.0.3.0;100 / 100;0
0.3.0.1.5.0.3;0.3.0.1.5.0.3.1;100 / 100;0
0.3.0.1.5.0.4;0.3.0.1.5.0.4.0;100 / 100;0
0.3.0.1.5.0.5;0.3.0.1.5.0.5.0;100 / 100;0
0.3.0.1.5.0.6;0.3.0.1.5.0.6.0;100 / 100;0
0.3.0.1.5.0.6;0.3.0.1.5.0.6.1;100 / 100;0
0.3.0.1.5.0.8;0.3.0.1.5.0.8.0;100 / 100;0
0.3.0.1.5.0.9;0.3.0.1.5.0.9.0;100 / 100;0
0.3.0.1.6.0.0;0.3.0.1.6.0.0.0;100 / 100;0
0.3.0.1.6.0.1;0.3.0.1.6.0.1.0;100 / 100;0
0.3.0.1.6.0.1;0.3.0.1.6.0.1.1;100 / 100;0
0.3.0.1.6.0.3;0.3.0.1.6.0.3.0;100 / 100;0
0.3.0.1.6.0.7;0.3.0.1.6.0.7.0;100 / 100;0
0.3.0.1.6.0.10;0.3.0.1.6.0.10.0;100 / 100;0
0.3.0.1.6.1.0;0.3.0.1.6.1.0.0;100 / 100;0
0.3.0.1.6.1.4;0.3.0.1.6.1.4.0;100 / 100;0
0.3.0.1.6.1.4;0.3.0.1.6.1.4.1;100 / 100;0
0.3.0.1.6.1.5;0.3.0.1.6.1.5.0;100 / 100;0
0.3.0.1.6.1.5;0.3.0.1.6.1.5.1;100 / 100;0
0.3.0.1.6.1.10;0.3.0.1.6.1.10.0;100 / 100;0
0.3.0.1.6.2.0;0.3.0.1.6.2.0.0;100 / 100;0
0.3.0.1.6.2.0;0.3.0.1.6.2.0.1;100 / 100;0
0.3.0.1.6.2.2;0.3.0.1.6.2.2.0;100 / 100;0
0.3.0.1.6.2.3;0.3.0.1.6.2.3.0;100 / 100;0
0.3.0.1.6.2.3;0.3.0.1.6.2.3.1;100 / 100;0
0.3.0.1.6.2.6;0.3.0.1.6.2.6.0;100 / 100;0
0.3.0.1.7.0.0;0.3.0.1.7.0.0.0;100 / 100;0
0.3.0.1.7.0.0;0.3.0.1.7.0.0.1;100 / 100;0
0.3.0.1.7.0.2;0.3.0.1.7.0.2.0;100 / 100;0
0.3.0.1.7.0.2;0.3.0.1.7.0.2.1;100 / 100;0
0.3.0.1.7.0.2;0.3.0.1.7.0.2.2;100 / 100;0
0.3.0.1.7.0.5;0.3.0.1.7.0.5.0;100 / 100;0
0.3.0.1.7.0.6;0.3.0.1.7.0.6.0;100 / 100;0
0.3.0.1.7.0.7;0.3.0.1.7.0.7.0;100 / 100;0
0.3.0.1.7.0.7;0.3.0.1.7.0.7.1;100 / 100;0
0.3.0.1.7.0.7;0.3.0.1.7.0.7.2;100 / 100;0
0.3.0.1.7.0.8;0.3.0.1.7.0.8.0;100 / 100;0
0.3.0.1.7.0.8;0.3.0.1.7.0.8.1;100 / 100;0
0.3.0.1.7.0.9;0.3.0.1.7.0.9.0;100 / 100;0
0.3.0.1.7.0.9;0.3.0.1.7.0.9.1;100 / 100;0
0.3.0.1.8.0.2;0.3.0.1.8.0.2.0;100 / 100;0
0.3.0.1.8.0.2;0.3.0.1.8.0.2.1;100 / 100;0
0.3.0.1.8.1.9;0.3.0.1.8.1.9.0;100 / 100;0
0.3.0.1.8.1.10;0.3.0.1.8.1.10.0;100 / 100;0
0.3.0.1.8.2.4;0.3.0.1.8.2.4.0;100 / 100;0
0.3.0.1.8.2.7;0.3.0.1.8.2.7.0;100 / 100;0
0.3.0.1.8.3.5;0.3.0.1.8.3.5.0;100 / 100;0
0.3.0.1.8.3.6;0.3.0.1.8.3.6.0;100 / 100;0
0.3.0.1.8.4.3;0.3.0.1.8.4.3.0;100 / 100;0
0.3.0.1.9.0.1;0.3.0.1.9.0.1.0;100 / 100;0
0.3.0.1.9.0.8;0.3.0.1.9.0.8.0;100 / 100;0
0.3.0.1.9.1.7;0.3.0.1.9.1.7.0;100 / 100;0
0.3.0.1.9.1.7;0.3.0.1.9.1.7.1;100 / 100;0
0.3.0.1.9.2.2;0.3.0.1.9.2.2.0;100 / 100;0
0.3.0.1.9.2.5;0.3.0.1.9.2.5.0;100 / 100;0
0.3.0.1.9.3.1;0.3.0.1.9.3.1.0;100 / 100;0
0.3.0.1.9.3.3;0.3.0.1.9.3.3.0;100 / 100;0
0.3.0.1.9.4.4;0.3.0.1.9.4.4.0;100 / 100;0
0.3.0.1.9.5.10;0.3.0.1.9.5.10.0;100 / 100;0
0.3.0.1.10.0.5;0.3.0.1.10.0.5.0;100 / 100;0
0.3.0.1.10.0.6;0.3.0.1.10.0.6.0;100 / 100;0
0.3.0.1.10.0.10;0.3.0.1.10.0.10.0;100 / 100;0
0.3.0.1.10.1.7;0.3.0.1.10.1.7.0;100 / 100;0
0.3.0.1.10.1.9;0.3.0.1.10.1.9.0;100 / 100;0
0.3.0.1.10.1.10;0.3.0.1.10.1.10.0;100 / 100;0
0.3.0.1.10.2.0;0.3.0.1.10.2.0.0;100 / 100;0
0.3.0.1.10.2.3;0.3.0.1.10.2.3.0;100 / 100;0
0.3.0.1.10.3.1;0.3.0.1.10.3.1.0;100 / 100;0
0.3.0.1.10.3.7;0.3.0.1.10.3.7.0;100 / 100;0
0.3.0.1.10.4.5;0.3.0.1.10.4.5.0;100 / 100;0
0.3.0.1.10.4.7;0.3.0.1.10.4.7.0;100 / 100;0
